Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785119051,50,,Aggregated,103.700000,0.000000,6,8,9,9,11,13,18,24,34,36,36,3086,0,6,6.485431812715229,1.050416991347447,36.00524997455068,15899.02819183409
1785119052,50,,Aggregated,104.600000,0.000000,6,8,9,9,11,13,18,24,34,36,36,3188,0,6,6.496402183212758,1.050416991347447,36.00524997455068,16426.87703889586
1785119053,50,,Aggregated,105.100000,0.000000,6,8,9,9,11,13,18,24,34,36,36,3289,0,6,6.494948348144351,1.050416991347447,36.00524997455068,16937.34965034965
1785119054,50,,Aggregated,105.200000,0.000000,6,8,9,9,11,13,18,24,34,36,36,3398,0,6,6.516074048336173,1.050416991347447,36.00524997455068,17374.698940553266
1785119055,50,,Aggregated,104.200000,0.000000,6,8,9,9,11,13,18,24,34,36,36,3502,0,6,6.497709412744515,1.050416991347447,36.00524997455068,17801.219303255282
1785119056,50,,Aggregated,104.900000,0.000000,6,8,9,9,11,13,18,24,34,36,36,3612,0,6,6.513770633544539,1.050416991347447,36.00524997455068,18342.31949058693
1785119057,50,,Aggregated,104.500000,0.000000,6,8,9,9,11,13,18,24,34,36,36,3713,0,6,6.52645354898271,1.050416991347447,36.00524997455068,18938.683813627795
1785119058,50,,Aggregated,103.900000,0.000000,6,8,9,9,11,13,18,24,34,36,36,3814,0,6,6.531300127526279,1.050416991347447,36.00524997455068,19419.95857367593
1785119059,50,,Aggregated,103.900000,0.000000,6,8,9,9,11,14,18,23,34,36,36,3926,0,6,6.5281374957295055,1.050416991347447,36.00524997455068,20063.884615384617
1785119060,50,,Aggregated,102.200000,0.000000,6,8,9,10,12,14,18,24,34,36,36,4032,0,6,6.565992925898749,1.050416991347447,36.00524997455068,20666.70064484127
